Module_id,Response_ID,Satisfaction,Age,Gender,Customer type,Travel type,Ticket type,Flight distance,Departure delay in minutes,Arrival delay in minutes,Flight schedule suitability,Booking service,Online checkin,Airport checkin,Baggage handling,Boarding service,Cabin crew service,Seat comfort,Food and drink,Inflight entertainment,Inflight wifi,Leg room,Inflight amenities quality,Cleanliness
3661,37267,satisfied,28,Female,Loyal,Business,Economy,1056,0,0,1,1,4,2,2,1,4,3,3,3,3,4,2,3
51413,125975,neutral or dissatisfied,51,Male,Loyal,Business,Business,600,0,0,3,3,3,2,3,3,3,3,2,3,3,3,3,1
41476,62137,satisfied,47,Female,Loyal,Business,Business,2454,0,0,1,4,5,3,3,1,3,5,5,3,1,3,3,5
31159,110851,satisfied,37,Female,Loyal,Business,Business,2894,21,28,3,3,4,4,4,3,4,5,4,4,3,4,4,3
8174,4315,neutral or dissatisfied,65,Female,Loyal,Personal,Economy,184,0,3,4,2,3,3,1,4,1,3,1,1,2,2,1,3
1942,60874,satisfied,72,Male,Loyal,Business,Business,3081,0,0,4,4,4,3,4,4,4,4,5,4,4,4,4,5
61319,65957,satisfied,44,Female,Discontinued,Business,Business,1372,12,0,4,4,4,4,5,3,3,2,2,2,4,3,5,2
46065,24056,neutral or dissatisfied,50,Female,Loyal,Personal,Economy,562,0,0,5,4,4,4,3,3,3,5,5,3,4,4,3,5
80296,53859,satisfied,58,Male,Loyal,Business,Business,1810,0,0,4,4,2,2,3,4,5,2,1,5,4,5,5,2
43586,71262,neutral or dissatisfied,44,Female,Loyal,Personal,Economy,733,0,0,3,3,3,4,1,2,1,4,2,1,3,3,1,1
99329,31993,neutral or dissatisfied,55,Female,Loyal,Personal,Business,101,0,0,3,1,2,3,3,3,3,1,2,3,1,1,3,2
33986,70941,neutral or dissatisfied,22,Female,Discontinued,Business,Economy,212,64,67,2,2,2,4,3,3,3,4,4,4,2,2,3,4
64344,120666,satisfied,37,Female,Loyal,Business,Business,280,0,7,0,0,5,3,2,3,5,5,5,5,0,2,5,4
24100,21074,neutral or dissatisfied,66,Male,Loyal,Business,Economy,106,0,0,5,5,1,1,3,5,4,1,1,1,1,5,3,1
93958,43247,satisfied,49,Male,Loyal,Personal,Business,436,0,0,4,0,5,5,3,1,3,5,2,3,0,0,3,3
19157,126245,satisfied,39,Male,Loyal,Business,Business,328,0,0,0,0,1,3,5,3,5,1,5,5,0,5,5,2
68951,124570,satisfied,27,Male,Loyal,Business,Business,500,0,0,5,4,5,5,5,4,5,5,5,5,4,4,5,5
97472,90370,satisfied,56,Male,Loyal,Business,Business,3319,0,0,3,3,4,5,4,3,4,5,2,4,3,4,4,3
48517,40408,satisfied,41,Male,Loyal,Business,Economy,188,0,0,5,5,5,3,5,5,2,5,5,5,5,5,4,5
39724,5007,neutral or dissatisfied,27,Male,Discontinued,Business,Economy,502,0,2,4,3,3,3,4,4,2,5,5,5,3,5,4,5
8594,70302,satisfied,39,Female,Loyal,Business,Business,334,1,0,4,4,4,4,4,4,4,4,3,4,4,4,4,5
212,94760,neutral or dissatisfied,64,Female,Loyal,Business,Business,1773,0,0,4,3,3,4,2,4,2,3,5,2,2,3,2,4
66913,64328,neutral or dissatisfied,29,Male,Loyal,Business,Economy,1192,23,20,3,4,1,4,4,3,3,1,1,1,1,4,4,1
101071,43625,neutral or dissatisfied,59,Female,Loyal,Personal,Economy,252,0,0,2,1,3,1,2,3,2,3,3,2,1,1,2,1
37859,80819,neutral or dissatisfied,52,Female,Loyal,Business,Business,484,65,64,4,4,3,3,1,4,1,2,5,1,1,1,1,3
87409,95620,neutral or dissatisfied,66,Male,Loyal,Personal,Economy,756,0,0,4,1,1,4,4,2,5,2,2,2,1,5,5,2
70502,51425,satisfied,21,Female,Loyal,Personal,Economy Plus,134,0,0,4,0,0,5,3,1,4,1,1,1,4,1,4,1
14368,57313,satisfied,52,Male,Loyal,Business,Business,3492,63,51,2,2,4,4,4,2,4,5,3,4,2,4,4,4
21012,98729,satisfied,42,Female,Loyal,Business,Business,1558,8,19,4,4,5,5,5,4,5,5,4,5,4,5,5,4
35405,10824,neutral or dissatisfied,16,Male,Loyal,Business,Business,3939,0,0,4,4,4,3,3,4,4,3,5,5,3,1,4,5
84195,7589,neutral or dissatisfied,49,Female,Loyal,Personal,Economy,594,0,3,3,2,4,3,2,3,2,3,3,2,2,2,2,1
87361,31530,neutral or dissatisfied,40,Male,Loyal,Personal,Economy,967,92,108,5,2,2,4,4,1,3,3,5,5,2,4,4,5
97966,554,satisfied,39,Female,Loyal,Business,Business,3514,0,10,2,2,4,3,5,2,4,4,5,4,2,4,4,4
51418,16266,neutral or dissatisfied,27,Male,Discontinued,Business,Economy,748,11,24,3,3,3,2,3,3,3,2,2,2,4,1,4,2
33266,117278,satisfied,49,Male,Loyal,Business,Business,1716,33,17,5,5,5,5,4,5,4,5,2,4,5,4,4,4
47380,509,satisfied,57,Female,Loyal,Business,Business,2241,0,0,1,1,4,3,4,1,4,5,4,4,1,5,4,3
94454,19332,satisfied,53,Female,Loyal,Personal,Economy,743,19,2,4,5,5,4,5,4,5,5,2,5,5,5,5,5
1318,20308,neutral or dissatisfied,11,Male,Loyal,Business,Business,622,21,19,5,5,1,4,3,5,1,2,2,2,2,4,3,2
49960,117964,neutral or dissatisfied,62,Female,Loyal,Personal,Economy,365,12,10,4,2,4,3,4,3,3,4,2,3,2,2,3,3
36048,25770,neutral or dissatisfied,20,Male,Discontinued,Business,Business,762,18,9,3,2,2,2,4,3,4,3,3,3,2,4,3,3
15530,3884,satisfied,40,Female,Discontinued,Business,Business,213,53,70,3,3,3,5,5,2,3,4,3,3,3,2,5,3
55610,32881,neutral or dissatisfied,53,Female,Loyal,Personal,Economy,163,0,0,5,3,4,5,1,1,4,4,4,4,3,3,4,3
82170,12600,neutral or dissatisfied,38,Male,Loyal,Personal,Economy,542,2,1,4,2,2,5,4,4,5,2,2,2,2,5,4,2
17308,3976,satisfied,51,Female,Loyal,Business,Business,340,0,0,4,4,4,3,5,4,5,4,4,5,4,5,5,3
19974,101094,satisfied,55,Female,Loyal,Business,Business,1069,1,0,4,4,4,5,4,4,4,4,5,4,4,4,4,5
51242,13044,neutral or dissatisfied,56,Female,Loyal,Personal,Economy,438,0,0,4,3,4,4,5,1,5,4,2,5,3,3,5,4
29837,109688,neutral or dissatisfied,28,Male,Loyal,Personal,Economy,802,0,0,4,4,4,4,2,4,1,2,2,2,4,4,2,2
22367,24945,satisfied,23,Male,Loyal,Business,Economy,1747,71,45,4,0,0,3,5,3,2,2,2,2,0,2,2,2
73410,8802,neutral or dissatisfied,29,Female,Loyal,Business,Business,552,60,67,1,5,1,1,3,1,1,1,1,1,1,1,3,1
68802,104780,neutral or dissatisfied,38,Male,Loyal,Personal,Business,587,29,18,4,4,5,3,1,3,1,4,3,1,4,4,1,5
64897,112449,satisfied,16,Female,Loyal,Business,Business,2402,0,0,2,2,5,3,5,2,4,5,5,5,2,2,4,5
798,20699,neutral or dissatisfied,42,Female,Loyal,Business,Economy,510,112,100,1,1,3,4,2,1,2,4,1,2,2,2,2,4
26004,9069,neutral or dissatisfied,63,Male,Loyal,Business,Economy,173,3,10,2,2,3,3,1,2,2,3,3,3,3,2,2,3
30364,92697,neutral or dissatisfied,30,Female,Loyal,Personal,Economy,507,0,1,4,2,2,1,1,3,1,1,1,1,3,1,4,1
573,108382,neutral or dissatisfied,64,Male,Loyal,Personal,Economy,1728,18,24,1,4,4,2,3,3,3,1,1,1,4,1,4,1
45355,54133,satisfied,28,Male,Loyal,Business,Business,1400,6,0,1,5,4,4,1,1,5,4,4,4,1,2,5,4
96031,55244,neutral or dissatisfied,60,Female,Loyal,Personal,Economy,1009,0,1,5,2,1,4,3,3,3,1,1,3,2,2,3,3
52178,119489,satisfied,51,Female,Loyal,Business,Business,2402,1,7,1,1,4,4,4,1,4,5,2,4,1,4,4,5
66259,17958,neutral or dissatisfied,43,Male,Loyal,Business,Economy,460,0,10,5,2,3,3,4,5,4,3,3,3,3,1,3,3
35151,124414,neutral or dissatisfied,46,Female,Discontinued,Business,Business,1044,53,41,3,3,3,5,5,1,3,5,5,5,3,3,4,5
17667,20786,satisfied,46,Female,Loyal,Business,Economy,515,5,6,5,5,3,1,4,5,4,4,3,4,4,4,4,2
47872,121552,neutral or dissatisfied,52,Female,Discontinued,Business,Economy,912,0,0,2,2,2,2,2,3,2,5,5,5,2,1,2,5
57757,29781,neutral or dissatisfied,33,Female,Loyal,Personal,Business,548,0,0,1,1,1,3,5,2,5,2,3,5,1,1,5,3
64952,99166,neutral or dissatisfied,10,Male,Loyal,Business,Business,986,7,8,3,3,4,3,2,3,3,4,4,4,4,3,3,4
14643,27304,neutral or dissatisfied,43,Male,Discontinued,Business,Economy,987,0,0,3,3,3,5,5,3,1,5,5,5,3,4,3,5
103565,68522,satisfied,59,Female,Loyal,Business,Business,3881,0,0,2,2,5,5,2,2,2,5,4,2,2,2,2,3
81232,87691,neutral or dissatisfied,39,Female,Loyal,Personal,Economy,606,107,90,5,3,3,5,3,3,5,5,5,5,3,5,1,5
63055,60599,neutral or dissatisfied,46,Female,Loyal,Personal,Economy Plus,1558,5,0,3,4,3,4,4,3,4,3,3,4,4,4,4,4
52362,108673,neutral or dissatisfied,48,Female,Loyal,Business,Business,177,58,55,5,5,3,3,2,5,2,3,4,2,2,2,2,3
51207,22969,neutral or dissatisfied,25,Male,Loyal,Business,Economy,641,203,206,3,3,1,1,3,3,1,1,1,2,1,2,4,1
13382,44502,neutral or dissatisfied,23,Male,Discontinued,Business,Economy,411,4,2,3,0,0,2,5,5,3,5,5,5,1,1,2,5
34562,60463,neutral or dissatisfied,31,Male,Loyal,Business,Economy,934,29,17,2,2,1,4,3,2,3,1,1,1,1,3,4,1
91131,15315,neutral or dissatisfied,49,Female,Loyal,Business,Business,2159,0,0,1,1,4,4,2,1,2,3,5,2,2,2,2,4
148,73604,satisfied,55,Female,Loyal,Business,Business,3634,0,0,4,0,5,4,1,4,4,5,4,4,0,1,4,3
44627,122348,satisfied,53,Female,Loyal,Business,Business,529,0,0,1,1,5,5,4,1,4,5,4,4,1,4,4,5
50740,95599,satisfied,47,Male,Loyal,Business,Business,822,14,0,3,5,5,5,2,3,2,5,5,2,3,2,2,3
98104,18227,neutral or dissatisfied,70,Male,Loyal,Business,Business,346,106,104,1,1,2,2,2,1,2,2,5,2,2,2,2,1
65862,30108,neutral or dissatisfied,59,Male,Loyal,Personal,Economy,539,0,0,2,1,1,2,3,3,1,2,2,2,1,3,3,2
21083,113534,neutral or dissatisfied,21,Male,Discontinued,Business,Economy,258,1,0,1,2,2,2,2,2,2,5,5,5,2,4,3,5
25114,35177,satisfied,48,Male,Loyal,Business,Economy,1005,0,12,2,2,5,3,2,2,4,5,5,5,5,2,5,5
43350,38594,satisfied,31,Male,Loyal,Business,Business,231,0,0,1,1,5,2,3,1,2,5,5,5,1,1,3,5
91361,52443,neutral or dissatisfied,67,Female,Loyal,Personal,Economy,751,0,0,5,4,5,3,3,3,5,5,3,5,4,4,5,4
69541,4710,neutral or dissatisfied,33,Female,Discontinued,Business,Business,327,79,99,2,2,2,5,4,3,5,4,4,4,2,5,4,4
53997,21582,neutral or dissatisfied,47,Male,Loyal,Personal,Economy Plus,399,0,0,5,3,3,5,3,4,5,5,5,5,3,4,4,5
9549,15475,neutral or dissatisfied,68,Female,Loyal,Personal,Economy,377,0,0,5,1,4,4,5,3,5,5,2,5,1,1,5,5
92720,124027,satisfied,24,Female,Loyal,Personal,Economy,184,0,0,4,5,5,3,4,4,3,1,1,1,5,3,4,1
40533,68932,neutral or dissatisfied,17,Male,Discontinued,Business,Economy,646,0,0,4,3,3,4,4,4,3,4,4,4,3,1,3,4
63920,123299,satisfied,46,Male,Loyal,Business,Business,1816,0,0,2,2,5,5,3,2,3,5,2,3,2,3,3,4
28364,22823,neutral or dissatisfied,24,Male,Discontinued,Business,Economy,134,71,65,3,3,3,1,2,3,3,3,3,3,3,3,2,3
63537,67033,neutral or dissatisfied,30,Female,Discontinued,Business,Business,985,0,0,2,2,2,5,5,4,3,3,3,3,2,2,4,3
94554,54332,neutral or dissatisfied,16,Male,Loyal,Personal,Economy,1597,1,0,2,2,2,3,2,2,2,1,1,1,2,4,3,1
96987,76072,satisfied,28,Female,Loyal,Business,Business,3044,6,0,4,5,3,4,4,4,4,3,3,3,4,4,4,3
37728,31822,satisfied,52,Female,Loyal,Business,Business,2762,0,0,1,1,5,5,4,1,2,5,5,2,1,4,5,5
50642,52608,neutral or dissatisfied,59,Female,Loyal,Business,Economy,160,0,0,1,1,3,3,2,1,2,3,1,2,2,2,2,2
70907,98422,satisfied,54,Female,Loyal,Business,Business,2176,13,4,3,3,5,4,4,3,4,4,3,4,3,4,4,3
64097,24866,neutral or dissatisfied,24,Male,Loyal,Business,Business,356,0,0,5,5,3,1,3,5,4,3,3,3,3,5,4,3
28332,1154,neutral or dissatisfied,52,Male,Loyal,Personal,Economy,354,0,0,4,3,3,5,4,1,4,1,2,2,3,3,4,2
103344,39585,satisfied,28,Male,Loyal,Business,Business,3864,0,0,1,1,2,1,5,1,5,2,2,2,1,4,1,2
90378,2019,satisfied,41,Male,Loyal,Business,Business,3292,0,0,5,5,4,4,4,5,4,4,3,4,5,4,4,3
77207,52539,satisfied,51,Female,Loyal,Business,Economy,160,0,0,5,5,2,1,2,5,2,2,3,2,2,2,2,3
23242,30845,neutral or dissatisfied,59,Female,Loyal,Personal,Economy,936,0,9,4,2,3,2,3,4,3,4,5,3,2,2,3,2
59852,17921,neutral or dissatisfied,34,Male,Discontinued,Personal,Economy,789,0,0,5,2,2,4,5,2,3,1,5,5,2,5,5,5
42088,66628,neutral or dissatisfied,17,Female,Loyal,Personal,Business,802,25,29,1,3,3,4,2,2,3,3,2,2,3,1,2,2
86108,121585,satisfied,51,Female,Loyal,Business,Economy,536,0,0,5,5,1,3,3,5,3,2,1,3,3,3,3,2
63580,19169,satisfied,68,Female,Loyal,Business,Economy Plus,304,0,0,2,1,4,5,3,2,3,3,4,3,4,4,3,2
32464,95577,satisfied,54,Male,Loyal,Business,Business,2038,0,5,1,1,5,5,4,1,4,4,2,4,1,4,4,3
55184,102696,neutral or dissatisfied,55,Male,Loyal,Business,Business,255,0,0,2,3,3,1,1,3,1,4,2,1,1,1,1,3
10636,124675,satisfied,57,Female,Loyal,Business,Business,3109,0,0,3,3,5,4,4,3,4,5,2,4,3,4,4,5
55337,18644,neutral or dissatisfied,53,Male,Loyal,Personal,Economy,383,0,0,5,3,3,3,5,2,5,2,2,2,2,3,5,2
76042,87864,neutral or dissatisfied,47,Female,Loyal,Personal,Economy,214,0,0,3,0,4,2,2,4,2,3,2,2,3,0,2,1
96955,67137,satisfied,11,Male,Discontinued,Business,Business,985,18,4,0,5,0,3,5,1,3,5,5,5,5,4,4,5
35201,94730,neutral or dissatisfied,57,Male,Loyal,Business,Business,1659,12,12,3,3,3,3,2,3,2,3,1,2,2,2,2,3
57019,39891,neutral or dissatisfied,65,Male,Loyal,Personal,Economy,184,0,0,1,4,4,3,4,3,3,4,4,4,4,1,4,4
14597,98452,satisfied,35,Female,Loyal,Business,Business,2031,0,0,4,4,4,4,5,4,5,4,4,5,4,5,5,4
43183,129502,satisfied,42,Female,Loyal,Business,Business,1744,5,0,3,3,4,4,4,3,4,5,2,4,3,4,4,3
55277,94345,satisfied,42,Female,Loyal,Business,Business,248,1,0,5,5,4,4,5,5,5,5,3,5,5,5,5,5
46042,124701,satisfied,56,Male,Loyal,Business,Business,3817,0,41,1,1,2,3,5,1,5,2,4,5,1,5,5,1
91993,57955,neutral or dissatisfied,33,Female,Loyal,Personal,Economy,1062,175,165,5,4,2,2,4,4,5,2,4,3,4,4,4,2
79743,71227,neutral or dissatisfied,25,Female,Loyal,Business,Business,3133,152,134,1,1,3,3,4,1,1,3,3,1,3,4,1,3
57432,44401,neutral or dissatisfied,21,Male,Discontinued,Business,Economy,342,0,0,0,2,2,1,1,4,2,1,1,1,3,5,4,1
68751,91003,neutral or dissatisfied,67,Female,Loyal,Personal,Economy,404,0,0,5,2,5,5,5,3,5,5,4,5,2,2,5,4
81282,66881,neutral or dissatisfied,53,Male,Loyal,Business,Business,3423,64,51,5,5,3,4,3,5,3,3,1,3,3,3,3,4
8044,124997,satisfied,51,Male,Loyal,Business,Business,3778,0,0,5,5,4,4,5,5,4,5,5,4,5,4,4,4
57628,70499,neutral or dissatisfied,31,Male,Loyal,Personal,Economy,867,95,121,1,1,1,4,4,3,4,3,3,3,1,1,4,3
95877,6266,satisfied,39,Female,Loyal,Business,Business,585,0,0,1,1,4,3,5,1,5,4,4,5,1,5,5,5
50949,92252,satisfied,72,Female,Loyal,Business,Economy,170,0,0,2,2,5,4,5,2,5,3,3,5,5,5,5,1
55382,21914,neutral or dissatisfied,38,Male,Discontinued,Business,Economy,448,0,0,3,3,3,4,4,4,3,1,1,1,3,5,4,1
34089,17403,neutral or dissatisfied,32,Female,Discontinued,Business,Economy,351,0,0,5,3,3,5,2,1,2,1,1,1,3,1,2,1
22442,37478,satisfied,34,Female,Loyal,Business,Business,2099,0,0,5,5,2,3,5,5,5,1,1,5,5,4,5,3
38705,11396,satisfied,58,Female,Loyal,Business,Business,216,0,0,2,2,4,5,4,2,5,4,5,5,2,5,5,5
88584,99066,satisfied,43,Female,Loyal,Business,Business,2237,0,0,4,4,4,3,4,4,4,4,4,4,4,4,4,5
5774,122377,neutral or dissatisfied,62,Female,Loyal,Business,Business,2551,0,0,3,3,4,1,2,3,2,3,3,2,2,2,2,1
52209,16486,satisfied,50,Male,Loyal,Business,Business,2934,31,24,2,4,1,1,4,2,4,2,5,4,2,4,4,5
7049,75861,neutral or dissatisfied,10,Female,Loyal,Personal,Economy,1440,0,0,2,3,3,1,2,1,1,3,2,2,3,1,1,2
15866,79609,satisfied,28,Male,Loyal,Business,Business,712,0,0,1,1,3,3,4,1,5,3,3,3,1,4,5,3
21247,10173,neutral or dissatisfied,21,Male,Discontinued,Business,Economy,140,3,38,0,2,2,5,4,3,4,3,3,3,2,2,5,3
7022,72272,neutral or dissatisfied,53,Male,Loyal,Business,Economy,919,0,0,5,5,2,2,4,5,3,2,2,2,2,1,4,2
58952,18302,neutral or dissatisfied,43,Female,Loyal,Personal,Business,1024,0,21,5,3,3,4,2,2,2,4,2,2,3,3,2,2
87653,115721,neutral or dissatisfied,66,Female,Discontinued,Business,Economy,372,17,9,1,2,2,2,2,2,1,5,5,5,2,3,3,5
85416,92780,satisfied,85,Female,Loyal,Business,Business,171,0,0,2,4,3,4,4,2,5,4,4,5,2,3,4,4
12536,28591,satisfied,50,Male,Loyal,Business,Economy Plus,2607,11,0,1,1,5,1,4,1,4,5,5,5,5,3,1,5
52517,21591,neutral or dissatisfied,44,Female,Discontinued,Business,Economy,780,30,22,3,3,3,3,2,3,5,2,2,2,3,5,5,2
46583,7976,neutral or dissatisfied,20,Female,Discontinued,Business,Economy Plus,594,141,129,4,3,1,1,3,3,2,1,3,1,3,4,1,1
60149,68378,satisfied,44,Female,Loyal,Business,Business,1507,0,0,1,1,5,4,4,1,4,4,5,4,1,4,4,4
98464,41497,satisfied,56,Male,Loyal,Business,Business,1428,5,16,4,4,2,5,5,4,5,3,4,5,4,5,5,5
59604,63439,neutral or dissatisfied,45,Female,Loyal,Personal,Economy,447,13,0,5,2,1,4,1,2,1,2,4,1,2,2,1,1
88408,70267,neutral or dissatisfied,33,Male,Loyal,Business,Business,1921,0,0,5,5,1,1,4,5,1,1,1,1,1,1,3,1
79826,60175,satisfied,49,Female,Loyal,Personal,Economy,1144,12,0,2,0,2,2,3,4,3,4,1,3,0,2,3,2
31143,121570,satisfied,55,Female,Loyal,Business,Business,1095,0,5,4,4,5,5,5,4,5,5,5,5,4,5,5,3
6968,66856,neutral or dissatisfied,10,Male,Loyal,Personal,Economy,731,12,0,4,1,1,4,2,4,1,4,4,4,1,2,4,4
84806,107601,satisfied,58,Male,Loyal,Business,Business,423,2,0,4,4,4,4,4,4,4,5,2,4,4,4,4,4
18031,27219,satisfied,24,Female,Loyal,Business,Business,1774,0,0,1,1,4,4,1,1,1,4,4,4,1,5,4,4
12683,12882,satisfied,40,Male,Discontinued,Business,Economy,563,77,79,2,5,5,2,3,1,3,4,4,4,5,3,3,4
80035,73473,neutral or dissatisfied,49,Female,Loyal,Personal,Economy,1144,67,58,4,1,4,4,5,3,5,4,2,5,1,1,5,4
82250,70679,neutral or dissatisfied,48,Male,Loyal,Personal,Economy,447,0,0,3,2,2,3,2,2,1,3,3,3,2,4,2,3
27964,6113,satisfied,33,Male,Loyal,Business,Business,409,41,29,3,3,4,3,5,3,3,4,4,4,3,5,5,4
50857,125528,neutral or dissatisfied,21,Male,Discontinued,Business,Economy,226,1,0,0,3,3,4,5,2,4,3,3,3,3,4,4,3
91234,120845,neutral or dissatisfied,38,Male,Discontinued,Business,Business,951,0,0,1,1,1,3,5,1,4,1,1,1,1,4,4,1
3285,66606,neutral or dissatisfied,56,Female,Loyal,Personal,Economy,761,71,58,2,1,4,4,1,3,1,4,4,1,1,1,1,3
93873,56223,neutral or dissatisfied,38,Female,Loyal,Business,Economy,1608,138,132,4,2,2,2,3,2,5,2,2,4,2,3,3,2
100910,38962,neutral or dissatisfied,57,Male,Loyal,Personal,Business,313,5,0,5,2,4,3,5,1,5,5,4,5,2,2,5,4
82610,18676,neutral or dissatisfied,9,Male,Loyal,Personal,Economy,383,65,100,3,2,2,2,3,3,2,4,4,4,2,2,2,4
31125,75588,satisfied,40,Female,Loyal,Business,Business,3312,0,0,5,2,5,5,4,5,4,4,2,4,5,4,4,4
8262,72682,neutral or dissatisfied,59,Male,Loyal,Personal,Economy,929,0,7,4,3,3,5,5,3,5,4,5,5,3,2,4,5
40556,19971,neutral or dissatisfied,22,Female,Discontinued,Business,Business,557,50,46,2,4,4,3,4,4,4,3,3,3,4,1,3,3
75739,113740,neutral or dissatisfied,8,Male,Loyal,Personal,Economy,236,5,0,5,3,3,4,4,4,3,3,3,3,3,5,5,3
17881,58229,neutral or dissatisfied,51,Female,Loyal,Personal,Economy,925,27,28,4,1,5,4,3,5,3,4,5,3,1,1,3,4
92758,68902,satisfied,54,Female,Loyal,Personal,Economy,936,58,42,5,4,4,3,4,1,3,4,3,3,4,4,3,5
2409,37278,satisfied,25,Male,Discontinued,Business,Business,1074,0,0,3,4,4,4,3,5,4,4,4,4,4,1,1,4
99955,109407,satisfied,24,Female,Discontinued,Business,Business,951,0,0,0,5,5,5,4,3,4,5,5,5,5,4,5,5
99744,112864,satisfied,43,Male,Loyal,Business,Business,1129,45,45,2,2,5,3,5,2,5,5,5,5,2,5,5,5
43791,24203,neutral or dissatisfied,48,Female,Loyal,Business,Business,147,2,7,1,1,3,4,1,1,2,3,3,2,1,2,2,1
71028,95707,satisfied,60,Male,Loyal,Business,Business,3349,4,4,0,0,5,5,2,2,4,5,4,4,0,4,4,5
83975,127174,neutral or dissatisfied,7,Female,Loyal,Personal,Economy,338,0,0,5,4,4,4,5,1,3,4,4,4,4,5,5,4
71817,123498,neutral or dissatisfied,26,Female,Discontinued,Business,Economy,2125,125,125,2,2,2,2,3,3,2,4,3,3,2,5,3,3
24410,35838,neutral or dissatisfied,38,Female,Loyal,Business,Business,1068,0,0,5,5,4,1,3,5,3,4,2,3,3,3,3,4
24351,107314,neutral or dissatisfied,52,Female,Loyal,Personal,Economy,307,20,2,5,2,4,3,2,5,2,5,5,2,2,2,2,5
9969,72934,satisfied,46,Male,Loyal,Business,Business,3033,243,244,4,4,4,4,5,4,2,4,4,3,4,5,5,4
7686,57989,neutral or dissatisfied,47,Male,Discontinued,Business,Business,844,0,0,1,1,1,4,5,5,4,1,1,1,1,4,5,1
19455,98475,satisfied,40,Male,Loyal,Personal,Economy Plus,210,0,0,4,4,4,4,3,4,3,1,1,1,4,5,4,1
94522,112765,neutral or dissatisfied,42,Male,Loyal,Business,Business,590,48,39,4,4,4,1,2,4,2,3,2,2,2,2,2,3
31615,115967,neutral or dissatisfied,42,Female,Loyal,Personal,Economy,325,0,0,5,2,5,5,3,3,3,2,5,3,2,2,3,3
34423,11441,satisfied,58,Male,Loyal,Business,Business,1569,0,0,4,3,5,4,5,3,5,4,3,5,3,5,5,4
83502,109002,satisfied,49,Female,Loyal,Business,Business,3864,0,0,1,1,5,4,4,1,4,5,5,4,1,4,4,5
95699,56074,neutral or dissatisfied,69,Female,Loyal,Personal,Economy,2475,9,4,2,3,2,2,4,4,2,2,3,3,3,3,1,2
21448,88698,neutral or dissatisfied,41,Female,Loyal,Personal,Economy,404,8,16,3,3,3,4,5,3,4,4,4,4,3,1,3,4
12811,81632,neutral or dissatisfied,19,Male,Discontinued,Business,Economy,907,27,54,1,1,1,4,4,1,3,3,3,3,1,5,4,3
35121,45056,satisfied,33,Male,Loyal,Business,Economy,265,0,0,5,5,5,3,4,5,1,5,5,5,5,1,5,5
46675,129449,satisfied,42,Female,Loyal,Personal,Economy,236,3,2,1,4,2,2,1,2,1,2,2,1,4,4,1,2
82737,34013,neutral or dissatisfied,55,Female,Loyal,Personal,Economy,1598,18,4,5,1,5,4,2,2,2,5,3,2,1,1,2,4
61657,85572,satisfied,47,Female,Loyal,Business,Business,192,47,36,4,4,4,4,5,4,5,4,2,5,4,5,5,5
72146,110784,neutral or dissatisfied,21,Female,Discontinued,Business,Business,1128,0,9,0,2,2,4,4,4,1,4,4,4,2,2,3,4
31058,4095,satisfied,54,Male,Loyal,Business,Business,2872,0,53,3,3,5,5,4,3,4,4,5,4,3,4,4,5
42534,26944,satisfied,53,Male,Loyal,Business,Economy,2402,0,0,2,5,4,3,5,2,3,4,4,4,4,2,1,4
60818,56628,neutral or dissatisfied,44,Male,Loyal,Business,Business,2612,8,0,3,3,3,1,2,3,2,3,1,2,2,2,2,2
14006,104315,satisfied,50,Female,Loyal,Business,Business,2733,111,131,1,5,4,3,5,1,5,4,4,5,1,5,5,5
35643,13624,satisfied,26,Male,Loyal,Business,Business,872,101,110,1,1,4,5,5,1,2,4,4,4,1,1,5,4
59526,110610,satisfied,48,Male,Loyal,Business,Business,3928,0,0,4,4,5,4,4,4,4,4,2,4,4,4,4,4
55050,67100,satisfied,41,Male,Loyal,Business,Business,2899,0,0,4,4,5,5,5,4,5,5,4,5,4,5,5,4
27151,85103,neutral or dissatisfied,21,Male,Discontinued,Business,Economy,731,2,0,2,2,2,4,4,3,5,4,5,5,2,5,5,5
61936,57754,satisfied,52,Female,Loyal,Business,Business,2704,1,0,4,3,5,5,5,3,5,5,5,3,3,3,4,5
71766,5659,satisfied,50,Female,Loyal,Business,Business,2215,25,12,2,2,4,3,5,2,5,4,3,5,2,5,5,3
66963,64369,neutral or dissatisfied,29,Male,Loyal,Personal,Economy,1192,54,43,4,2,2,5,5,5,1,1,3,3,2,1,2,3
41247,109809,satisfied,40,Female,Loyal,Business,Business,1204,44,9,2,2,4,5,5,2,5,4,5,5,2,5,5,3
92118,57781,satisfied,17,Male,Loyal,Personal,Economy,2704,5,0,0,4,4,4,5,2,4,4,4,5,4,3,1,4
23611,40997,neutral or dissatisfied,21,Female,Discontinued,Business,Economy,1362,0,2,3,3,3,2,5,3,3,4,4,4,3,3,1,4
53054,39527,neutral or dissatisfied,70,Female,Loyal,Personal,Economy,852,7,0,4,4,4,5,1,5,3,4,5,3,4,4,3,5
55246,60314,satisfied,39,Male,Discontinued,Business,Business,1024,9,0,5,5,5,4,4,3,5,2,2,2,5,4,4,2
31316,128697,satisfied,41,Male,Loyal,Business,Business,2923,0,0,3,3,5,5,4,3,4,4,4,4,3,4,4,5
100557,93511,neutral or dissatisfied,29,Female,Loyal,Business,Economy Plus,1107,10,0,5,2,2,4,3,5,4,2,2,2,2,4,4,2
